Genome,Ku_IDs,LigD_IDs,Plasmid_IDs,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,NHEJ_status_verbose,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Architecture,genome_clean
GCF_000695835.1_ASM69583v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007521.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,2113,2113,Mycoplasma californicum strain ST-6,Tenericutes,Tenericutes-Mollicutes,793841,2,31,No-LigD-domains,GCF_000695835
GCF_000213255.1_ASM21325v1,NA-Ku,NA-LigD,NA-plasmid,NC_015520.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,697281,252966,Mahella australiensis 50-1 BON,Firmicutes,Firmicutes-Clostridia,3135972,3,43,No-LigD-domains,GCF_000213255
GCF_000007485.1_ASM748v1,NA-Ku,NA-LigD,NA-plasmid,NC_004572.3,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,203267,2039,Tropheryma whipplei str. Twist,Actinobacteria,Actinobacteria-Micrococcales,927303,1,46,No-LigD-domains,GCF_000007485
GCF_001735765.1_ASM173576v1,NA-Ku,NA-LigD,NZ_CP017254.1@NZ_CP017255.1@NZ_CP017256.1,NZ_CP017253.1,3,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,394958,394958,Clostridium taeniosporum strain 1/k plasmid pCt3,Firmicutes,Firmicutes-Clostridia,3264845,7,27,No-LigD-domains,GCF_001735765
GCF_000024125.1_ASM2412v1,NA-Ku,"WP_015753005.1,lig:223-475",NA-plasmid,NC_013222.1,0,1,-,-,NA-Ku,-,WP_015753005.1,-,Lig-only,2,313596,252307,Robiginitalea biformata HTCC2501,Bacteroidetes,Bacteroidetes-Flavobacteriia,3530383,2,55,LigD-only-lig-no-pol,GCF_000024125
GCF_000177535.2_ASM17753v2,NA-Ku,NA-LigD,NA-plasmid,NC_015673.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,662755,258224,Corynebacterium resistens DSM 45100,Actinobacteria,Actinobacteria-Corynebacteriales,2601311,3,57,No-LigD-domains,GCF_000177535
GCF_000195755.1_ASM19575v1,NA-Ku,NA-LigD,NC_005863.1,NC_002937.3,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,882,881,Desulfovibrio vulgaris str. Hildenborough plasmid pDV,Proteobacteria,Proteobacteria-Deltaproteobacteria,3570858,5,63,No-LigD-domains,GCF_000195755
GCF_000723165.1_JAG1,NA-Ku,"WP_051781008.1,lig:229-480",NA-plasmid,NZ_HG322949.1,0,1,-,-,NA-Ku,-,WP_051781008.1,-,Lig-only,2,1349767,55508,Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628 chromosome I,Proteobacteria,Proteobacteria-Betaproteobacteria,5949001,1,61,LigD-only-lig-no-pol,GCF_000723165
GCF_000200595.1_ASM20059v1,NA-Ku,NA-LigD,NA-plasmid,NC_014810.2,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,936155,214,Helicobacter felis ATCC 49179 genome,Proteobacteria,Proteobacteria-Epsilonproteobacteria,1672681,2,45,No-LigD-domains,GCF_000200595
GCF_001679665.1_ASM167966v1,WP_066771787.1:14-178,"WP_066767713.1,lig:222-470;WP_066771786.1,pe:24-176|lig:230-525|pol:538-782",NA-plasmid,NZ_CP013244.1,0,1,-,WP_066771787.1,-,-,WP_066767713.1;WP_066771786.1,-,Yes-NHEJ,3,1759059,1759059,Caulobacteraceae bacterium OTSz_A_272,Proteobacteria,Proteobacteria-Alphaproteobacteria,3732719,1,62,Yes-NHEJ-all-same-prot,GCF_001679665
GCF_001787335.1_ASM178733v1,NA-Ku,"WP_070402480.1,lig:220-468",NZ_CP014675.1@NZ_CP014676.1@NZ_CP014677.1@NZ_CP014678.1@NZ_CP014679.1@NZ_CP014680.1,NZ_CP014674.1,6,1,-,-,NA-Ku,-,WP_070402480.1,-,Lig-only,2,153496,153496,Kozakia baliensis strain DSM 14400 plasmid pKB14400_6 sequence,Proteobacteria,Proteobacteria-Alphaproteobacteria,2888029,5,57,LigD-only-lig-no-pol,GCF_001787335
GCF_000067165.1_ASM6716v1,WP_012235296.1:10-202,"WP_012239465.1,lig:210-498;WP_012236153.1,lig:116-417|pol:475-717",NA-plasmid,NC_010162.1,0,1,-,WP_012235296.1,-,-,WP_012236153.1;WP_012239465.1,-,Yes-NHEJ,3,448385,56,Sorangium cellulosum 'So ce 56' complete genome,Proteobacteria,Proteobacteria-Deltaproteobacteria,13033779,4,71,Yes-NHEJ-lig-pol-same_prot,GCF_000067165
GCF_000185805.1_ASM18580v1,NA-Ku,NA-LigD,NC_014917.1,NC_014926.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,648996,228745,Thermovibrio ammonificans HB-1 plasmid pTHEAM01,Aquificae,Aquificae-Desulfurobacteriales,1682965,3,52,No-LigD-domains,GCF_000185805
GCF_001761465.1_ASM176146v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP017479.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1492737,1492737,Flavobacterium gilvum strain EM1308,Bacteroidetes,Bacteroidetes-Flavobacteriia,4402594,5,35,No-LigD-domains,GCF_001761465
GCF_000021985.1_ASM2198v1,NA-Ku,NA-LigD,NA-plasmid,NC_011901.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,396588,1033854,Thioalkalivibrio sulfidophilus HL-EbGr7,Proteobacteria,Proteobacteria-Gammaproteobacteria,3464554,1,65,No-LigD-domains,GCF_000021985
GCF_001747405.1_ASM174740v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP017305.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,274537,274537,Chlorobaculum limnaeum strain DSM 1677,Chlorobi,Chlorobi-Chlorobia,2797276,2,56,No-LigD-domains,GCF_001747405
GCF_000024865.1_ASM2486v1,WP_012894762.1:9-181,"WP_012893154.1,pol:15-259;WP_012893600.1,lig:207-441;WP_012893150.1,lig:11-325",NC_013596.1,NC_013595.1,1,1,-,WP_012894762.1,-,-,WP_012893150.1;WP_012893154.1;WP_012893600.1,-,Yes-NHEJ,3,479432,2001,Streptosporangium roseum DSM 43021 plasmid pSROS01,Actinobacteria,Actinobacteria-Streptosporangiales,10341314,6,71,Yes-NHEJ-lig-pol-diff-prot,GCF_000024865
GCF_000208405.1_ASM20840v1,NA-Ku,NA-LigD,NA-plasmid,NC_015437.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,546271,69823,Selenomonas sputigena ATCC 35185,Firmicutes,Firmicutes-Negativicutes,2568361,4,57,No-LigD-domains,GCF_000208405
GCF_001887595.1_ASM188759v1,WP_046968834.1:10-196,"WP_046968833.1,pol:9-253;WP_046966812.1,lig:223-455;WP_046968391.1,pe:4-156|lig:234-530|pol:564-807",NA-plasmid,NZ_CP017480.1,0,1,-,WP_046968834.1,-,-,WP_046968833.1;WP_046968391.1;WP_046966812.1,-,Yes-NHEJ,3,242606,242606,Luteibacter rhizovicinus strain LJ96T,Proteobacteria,Proteobacteria-Gammaproteobacteria,4765486,2,65,Yes-NHEJ-all-same-prot,GCF_001887595
GCF_000195315.1_ASM19531v1,NA-Ku,NA-LigD,NA-plasmid,NC_015389.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,700015,33871,Coriobacterium glomerans PW2,Actinobacteria,Actinobacteria-Coriobacteriia,2115681,2,60,No-LigD-domains,GCF_000195315
GCF_000023865.1_ASM2386v1,WP_012795697.1:11-195,"WP_015787764.1,pe:7-142|lig:177-474;WP_041323779.1,pol:13-262;WP_012795698.1,pe:34-152;WP_041323539.1,lig:7-308",NA-plasmid,NC_013159.1,0,1,-,WP_012795697.1,-,-,WP_012795698.1;WP_041323539.1;WP_015787764.1;WP_041323779.1,-,Yes-NHEJ,3,471857,1852,Saccharomonospora viridis DSM 43017,Actinobacteria,Actinobacteria-Pseudonocardiales,4308349,3,67,Yes-NHEJ-all-diff-prot,GCF_000023865
GCF_000507245.1_ASM50724v1,NA-Ku,NA-LigD,NA-plasmid,NC_023035.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1307761,1307761,Salinispira pacifica strain L21-RPul-D2,Spirochaetes,Spirochaetes-Spirochaetales,3782798,2,52,No-LigD-domains,GCF_000507245
GCF_001856665.1_ASM185666v1,NA-Ku,NA-LigD,NZ_CP017782.1@NZ_CP017783.1@NZ_CP017784.1,NZ_CP017781.1,3,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1850250,1850250,Rhodobacter sp. LPB0142 plasmid pEJ03,Proteobacteria,Proteobacteria-Alphaproteobacteria,3462926,3,67,No-LigD-domains,GCF_001856665
GCF_000020505.1_ASM2050v1,NA-Ku,NA-LigD,NA-plasmid,NC_011027.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,517417,274539,Chlorobaculum parvum NCIB 8327,Chlorobi,Chlorobi-Chlorobia,2289249,2,56,No-LigD-domains,GCF_000020505
GCF_001687565.2_ASM168756v2,NA-Ku,NA-LigD,NZ_CP016535.2@NZ_CP016536.1,NZ_CP016534.2,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1185653,161360,Planococcus antarcticus DSM 14505 plasmid pPA05-2,Firmicutes,Firmicutes-Bacilli,3765545,9,43,No-LigD-domains,GCF_001687565
GCF_000018945.1_ASM1894v1,NA-Ku,NA-LigD,NA-plasmid,NC_011978.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,309803,2337,Thermotoga neapolitana DSM 4359,Thermotogae,Thermotogae-Thermotogales,1884562,1,47,No-LigD-domains,GCF_000018945
GCF_001663815.1_ASM166381v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP016027.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1860122,1860122,Halothiobacillus sp. LS2,Proteobacteria,Proteobacteria-Gammaproteobacteria,2908964,2,61,No-LigD-domains,GCF_001663815
GCF_000284255.1_ASM28425v1,WP_014429952.1:12-187,"WP_014428844.1,pe:14-168|lig:221-527|pol:554-795;WP_014427321.1,lig:225-411",NA-plasmid,NC_017075.1,0,1,-,WP_014429952.1,-,-,WP_014427321.1;WP_014428844.1,-,Yes-NHEJ,3,983917,28068,Rubrivivax gelatinosus IL144 DNA,Proteobacteria,Proteobacteria-Betaproteobacteria,5043253,3,71,Yes-NHEJ-all-same-prot,GCF_000284255
GCF_001077815.2_ASM107781v2,WP_063612724.1:11-189;WP_048886315.1:11-177,"WP_048884615.1,lig:217-474;WP_063612591.1,pe:10-164|lig:240-541|pol:556-800;WP_048886314.1,pe:13-167|lig:242-543|pol:558-802",NZ_CP015441.1,NZ_CP011310.1,1,1,WP_063612724.1,WP_048886315.1,-,WP_063612591.1,WP_048884615.1;WP_048886314.1,-,Yes-NHEJ,3,1648404,1648404,Erythrobacter atlanticus strain s21-N3 plasmid,Proteobacteria,Proteobacteria-Alphaproteobacteria,3012400,1,58,Yes-NHEJ-all-same-prot,GCF_001077815
GCF_000023445.1_ASM2344v1,NA-Ku,NA-LigD,NA-plasmid,NC_012881.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,526222,880,Desulfovibrio salexigens DSM 2638,Proteobacteria,Proteobacteria-Deltaproteobacteria,4289847,5,47,No-LigD-domains,GCF_000023445
GCF_000265505.1_ASM26550v1,NA-Ku,NA-LigD,NA-plasmid,NC_018018.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,880071,999,Flexibacter litoralis DSM 6794,Bacteroidetes,Bacteroidetes-Cytophagia,4919337,3,31,No-LigD-domains,GCF_000265505
GCF_000012885.1_ASM1288v1,NA-Ku,NA-LigD,NA-plasmid,NC_007498.2,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,338963,19,Pelobacter carbinolicus DSM 2380,Proteobacteria,Proteobacteria-Deltaproteobacteria,3665893,2,55,No-LigD-domains,GCF_000012885
GCF_001644645.1_ASM164464v1,WP_066403830.1:10-187,"WP_066403828.1,pe:6-166|lig:259-553|pol:619-861;WP_071892099.1,lig:227-467",NA-plasmid,NZ_CP011390.1,0,1,-,WP_066403830.1,-,-,WP_071892099.1;WP_066403828.1,-,Yes-NHEJ,3,1492898,1492898,Flavisolibacter sp. LCS9,Bacteroidetes,Bacteroidetes-Chitinophagia,5940863,3,42,Yes-NHEJ-all-same-prot,GCF_001644645
GCF_000283655.1_ASM28365v1,NA-Ku,"WP_044550238.1,lig:215-459",NC_016585.1@NC_016586.1@NC_016623.1@NC_016587.1@NC_016624.1@NC_016588.1,NC_016622.1,6,1,-,-,NA-Ku,-,WP_044550238.1,-,Lig-only,2,862719,193,Azospirillum lipoferum 4B plasmid AZO_p6 complete genome,Proteobacteria,Proteobacteria-Alphaproteobacteria,2988332,9,68,LigD-only-lig-no-pol,GCF_000283655
GCF_000018885.1_ASM1888v1,NA-Ku,NA-LigD,NA-plasmid,NC_010168.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,288705,1646,Renibacterium salmoninarum ATCC 33209,Actinobacteria,Actinobacteria-Micrococcales,3155250,2,56,No-LigD-domains,GCF_000018885
GCF_000972865.1_ASM97286v1,WP_052633983.1:10-196,"WP_052631616.1,pe:5-158|lig:251-551|pol:589-832",NA-plasmid,NZ_CP011144.1,0,1,-,WP_052633983.1,-,-,WP_052631616.1,-,Yes-NHEJ,3,314722,314722,Pseudoxanthomonas suwonensis strain J1,Proteobacteria,Proteobacteria-Gammaproteobacteria,3891720,1,70,Yes-NHEJ-all-same-prot,GCF_000972865
GCF_000022085.1_ASM2208v1,NA-Ku,"WP_015928228.1,lig:237-492;WP_015933931.1,pe:14-163|pol:261-501",NC_011892.1@NC_011887.1@NC_011893.1@NC_011895.1@NC_011888.1@NC_011889.1@NC_011890.1,NC_011894.1,7,1,-,-,NA-Ku,-,WP_015928228.1;WP_015933931.1,-,Lig-only,2,460265,114616,Methylobacterium nodulans ORS 2060 plasmid pMNOD07,Proteobacteria,Proteobacteria-Alphaproteobacteria,7772460,7,69,LigD-only-all-diff-prot,GCF_000022085
GCF_000021645.1_ASM2164v1,NA-Ku,"YP_002352675.1,lig:238-523",NA-plasmid,NC_011661.1,0,1,-,-,NA-Ku,-,YP_002352675.1,-,Lig-only,2,515635,513050,Dictyoglomus turgidum DSM 6724 chromosome,Dictyoglomi,Dictyoglomi-Dictyoglomales,1855560,2,34,LigD-only-lig-no-pol,GCF_000021645
GCF_000023265.1_ASM2326v1,NA-Ku,NA-LigD,NA-plasmid,NC_013124.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,525909,53635,Acidimicrobium ferrooxidans DSM 10331,Actinobacteria,Actinobacteria-Acidimicrobiia,2158157,2,68,No-LigD-domains,GCF_000023265
GCF_000177635.2_ASM17763v2,NA-Ku,NA-LigD,NA-plasmid,NC_014836.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,653733,936456,Desulfurispirillum indicum S5,Chrysiogenetes,Chrysiogenetes-Chrysiogenales,2928377,3,56,No-LigD-domains,GCF_000177635
GCF_000742835.1_ASM74283v1,NA-Ku,NA-LigD,NZ_CP008942.1,NZ_CP008941.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,91604,91604,Candidatus Paracaedibacter acanthamoebae isolate PRA3 plasmid,Proteobacteria,Proteobacteria-Alphaproteobacteria,2470036,2,41,No-LigD-domains,GCF_000742835
GCF_000217795.1_ASM21779v1,WP_013908033.1:11-192,"WP_013906899.1,pe:3-118;WP_013908034.1,lig:8-297",NA-plasmid,NC_015681.1,0,1,-,WP_013908033.1,-,-,WP_013906899.1;WP_013908034.1,-,Yes-NHEJ,3,667014,171695,Thermodesulfatator indicus DSM 15286,Thermodesulfobacteria,Thermodesulfobacteria-Thermodesulfobacteriales,2322224,2,42,Yes-NHEJ-lig-no-pol,GCF_000217795
GCF_001563225.1_ASM156322v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014206.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1716143,1716143,Desulfovibrio sp. J2,Proteobacteria,Proteobacteria-Deltaproteobacteria,3966573,1,63,No-LigD-domains,GCF_001563225
GCF_001547755.1_ASM154775v1,NA-Ku,NA-LigD,NA-plasmid,NZ_AP013042.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1303921,113267,Endosymbiont of Bathymodiolus septemdierum str. Myojin knoll DNA,Proteobacteria,Proteobacteria-Gammaproteobacteria,1469434,1,39,No-LigD-domains,GCF_001547755
GCF_000325745.1_ASM32574v1,NA-Ku,NA-LigD,NA-plasmid,NC_019907.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1215343,1273132,Liberibacter crescens BT-1,Proteobacteria,Proteobacteria-Alphaproteobacteria,1504659,3,35,No-LigD-domains,GCF_000325745
GCF_001294625.1_ASM129462v1,NA-Ku,"WP_062006437.1,pol:2-82;WP_062006436.1,pol:32-97",NA-plasmid,NZ_CP012677.1,0,1,-,-,NA-Ku,-,WP_062006436.1;WP_062006437.1,-,No-NHEJ,0,656366,656366,Arthrobacter alpinus strain R3.8,Actinobacteria,Actinobacteria-Micrococcales,4046453,6,62,No-LigD-domains,GCF_001294625
GCF_000500935.1_ASM50093v1,NA-Ku,NA-LigD,NA-plasmid,NC_022998.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1276258,2137,Spiroplasma apis B31,Tenericutes,Tenericutes-Mollicutes,1160554,1,28,No-LigD-domains,GCF_000500935
GCF_000166775.1_ASM16677v1,NA-Ku,NA-LigD,NA-plasmid,NC_014720.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,632348,413889,Caldicellulosiruptor kronotskyensis 2002,Firmicutes,Firmicutes-Clostridia,2843785,3,35,No-LigD-domains,GCF_000166775
GCF_000024965.1_ASM2496v1,WP_012878989.1:9-183,"WP_050758530.1,lig:246-540;WP_012878439.1,lig:36-284;WP_012878440.1,pol:18-274;WP_012878993.1,pe:375-496|lig:556-853|pol:15-263",NC_013531.1,NC_013530.1,1,1,-,WP_012878989.1,-,-,WP_012878439.1;WP_012878440.1;WP_012878993.1;WP_050758530.1,-,Yes-NHEJ,3,446471,186189,Xylanimonas cellulosilytica DSM 15894 plasmid pXCEL01,Actinobacteria,Actinobacteria-Micrococcales,3742776,3,72,Yes-NHEJ-all-same-prot,GCF_000024965
GCF_000023025.1_ASM2302v1,NA-Ku,NA-LigD,NA-plasmid,NC_012997.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,377629,2426,Teredinibacter turnerae T7901,Proteobacteria,Proteobacteria-Gammaproteobacteria,5193164,3,51,No-LigD-domains,GCF_000023025
GCF_000931445.1_ASM93144v1,WP_044378354.1:10-173;WP_044388327.1:9-185,"WP_044386003.1,lig:11-332;WP_044388641.1,pol:29-253;WP_044383851.1,pol:12-253;WP_044378507.1,lig:19-312;WP_044386005.1,pol:14-259;WP_044379553.1,lig:203-449",NA-plasmid,NZ_CP010849.1,0,1,-,WP_044378354.1;WP_044388327.1,-,-,WP_044378507.1;WP_044379553.1;WP_044383851.1;WP_044388641.1;WP_044386003.1;WP_044386005.1,-,Yes-NHEJ,3,477245,68192,Streptomyces cyaneogriseus subsp. noncyanogenus strain NMWT 1,Actinobacteria,Actinobacteria-Streptomycetales,7762396,6,73,Yes-NHEJ-lig-pol-diff-prot,GCF_000931445
GCF_000025905.1_ASM2590v1,NA-Ku,NA-LigD,NA-plasmid,NC_014008.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,583355,395922,Coraliomargarita akajimensis DSM 45221,Verrucomicrobia,Verrucomicrobia-Opitutae,3750771,2,54,No-LigD-domains,GCF_000025905
GCF_000212735.1_ASM21273v1,NA-Ku,NA-LigD,NC_015511.1@NC_015512.1@NC_015513.1,NC_015510.1,3,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,760192,2350,Haliscomenobacter hydrossis DSM 1100 plasmid pHALHY03,Bacteroidetes,Bacteroidetes-Saprospiria,8371686,2,47,No-LigD-domains,GCF_000212735
GCF_000024285.1_ASM2428v1,WP_012810967.1:9-192,"WP_012810966.1,lig:15-294;WP_012810965.1,pol:10-250",NC_013206.1@NC_013207.1@NC_013208.1,NC_013205.1,3,1,-,WP_012810967.1,-,-,WP_012810965.1;WP_012810966.1,-,Yes-NHEJ,3,521098,405212,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446 plasmid pAACI03,Firmicutes,Firmicutes-Bacilli,3018755,6,62,Yes-NHEJ-lig-pol-diff-prot,GCF_000024285
GCF_000218895.1_ASM21889v1,NA-Ku,NA-LigD,NC_015693.1@NC_015704.1@NC_015694.1@NC_015705.1@NC_015695.1,NC_015703.1,5,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,761193,106,Runella slithyformis DSM 19594 plasmid pRUNSL05,Bacteroidetes,Bacteroidetes-Cytophagia,6568739,2,47,No-LigD-domains,GCF_000218895
GCF_000186245.1_ASM18624v1,NA-Ku,NA-LigD,NA-plasmid,NC_014935.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,749222,269261,Nitratifractor salsuginis DSM 16511,Proteobacteria,Proteobacteria-Epsilonproteobacteria,2101285,2,54,No-LigD-domains,GCF_000186245
GCF_001654455.1_ASM165445v1,WP_067756262.1:9-183,"WP_067759218.1,lig:224-469;WP_067756265.1,pe:6-167|lig:228-521|pol:566-812",NA-plasmid,NZ_CP015772.1,0,1,-,WP_067756262.1,-,-,WP_067756265.1;WP_067759218.1,-,Yes-NHEJ,3,1176587,1176587,Niabella ginsenosidivorans strain BS26,Bacteroidetes,Bacteroidetes-Chitinophagia,5627734,2,44,Yes-NHEJ-all-same-prot,GCF_001654455
GCF_000023705.1_ASM2370v1,NA-Ku,NA-LigD,NA-plasmid,NC_012968.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,583345,359408,Methylotenera mobilis JLW8,Proteobacteria,Proteobacteria-Betaproteobacteria,2547570,2,46,No-LigD-domains,GCF_000023705
GCF_000511355.1_ASM51135v1,NA-Ku,NA-LigD,NC_023146.1@NC_023136.1,NC_023135.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,999552,133924,Leisingera methylohalidivorans DSM 14336 strain MB2,Proteobacteria,Proteobacteria-Alphaproteobacteria,4144900,5,62,No-LigD-domains,GCF_000511355
GCF_000022145.1_ASM2214v1,WP_012632367.1:11-182,"WP_012632227.1,lig:19-324;WP_012632204.1,lig:37-333|pol:378-624;WP_012632290.1,pe:7-162|lig:231-403|pol:435-678;WP_015935329.1,lig:207-450;WP_012632366.1,pol:18-260",NA-plasmid,NC_011891.1,0,1,-,WP_012632367.1,-,-,WP_012632204.1;WP_012632227.1;WP_012632290.1;WP_012632366.1;WP_015935329.1,-,Yes-NHEJ,3,455488,161493,Anaeromyxobacter dehalogenans 2CP-1,Proteobacteria,Proteobacteria-Deltaproteobacteria,5029329,2,75,Yes-NHEJ-all-same-prot,GCF_000022145
GCF_001293165.1_ASM129316v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP010552.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1705394,1705394,Candidatus Thioglobus sp. EF1,Proteobacteria,Proteobacteria-Gammaproteobacteria,1512449,1,39,No-LigD-domains,GCF_001293165
GCF_000023205.1_ASM2320v1,NA-Ku,NA-LigD,NA-plasmid,NC_012803.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,465515,1270,Micrococcus luteus NCTC 2665,Actinobacteria,Actinobacteria-Micrococcales,2501097,1,73,No-LigD-domains,GCF_000023205
GCF_000759535.1_ASM75953v1,WP_038413639.1:10-195,"WP_038410628.1,lig:231-421;WP_038413789.1,pe:6-160|lig:216-515|pol:533-774",NA-plasmid,NZ_CP009455.1,0,1,-,WP_038413639.1,-,-,WP_038410628.1;WP_038413789.1,-,Yes-NHEJ,3,157783,157783,Pseudomonas cremoricolorata strain ND07,Proteobacteria,Proteobacteria-Gammaproteobacteria,4780403,6,63,Yes-NHEJ-all-same-prot,GCF_000759535
GCF_000284315.1_ASM28431v1,NA-Ku,"WP_070100194.1,lig:239-536",NA-plasmid,NC_017094.1,0,1,-,-,NA-Ku,-,WP_070100194.1,-,Lig-only,2,1162668,180,Leptospirillum ferrooxidans C2-3 DNA,Nitrospirae,Nitrospirae-Nitrospirales,2559538,3,50,LigD-only-lig-no-pol,GCF_000284315
GCF_000828475.1_ASM82847v1,WP_045363470.1:13-195,"WP_045363468.1,pe:9-161|lig:227-524|pol:557-801;WP_045363999.1,pol:18-261",NA-plasmid,NZ_AP014648.1,0,1,-,WP_045363470.1,-,-,WP_045363468.1;WP_045363999.1,-,Yes-NHEJ,3,1384459,1384459,Methyloceanibacter caenitepidi DNA,Proteobacteria,Proteobacteria-Alphaproteobacteria,3424964,1,63,Yes-NHEJ-all-same-prot,GCF_000828475
GCF_000442645.1_ASM44264v1,NA-Ku,NA-LigD,NC_021920.1,NC_021915.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1224163,575200,Corynebacterium maris DSM 45190 plasmid pCmaris1,Actinobacteria,Actinobacteria-Corynebacteriales,2787574,4,67,No-LigD-domains,GCF_000442645
GCF_000007725.1_ASM772v1,NA-Ku,NA-LigD,NC_004555.1,NC_004545.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,224915,9,Buchnera aphidicola str. Bp (Baizongia pistaciae) plasmid pBBp1,Proteobacteria,Proteobacteria-Gammaproteobacteria,615980,1,25,No-LigD-domains,GCF_000007725
GCF_000020045.1_ASM2004v1,WP_012400386.1:10-196;WP_012404455.1:11-189,"WP_012400387.1,pe:7-179|lig:284-587|pol:662-904;WP_052306148.1,lig:7-308|pol:339-582;WP_012406665.1,lig:28-329|pol:360-603;WP_012403960.1,lig:241-497;WP_012401244.1,lig:12-188",NC_010625.1@NC_010627.1,NC_010622.1@NC_010623.1,2,2,-,WP_012400386.1;WP_012404455.1,-,WP_012406665.1,WP_012400387.1;WP_012401244.1;WP_012403960.1;WP_052306148.1,-,Yes-NHEJ,3,391038,148447,Burkholderia phymatum STM815 plasmid pBPHY02,Proteobacteria,Proteobacteria-Betaproteobacteria,9655748,6,63,Yes-NHEJ-all-same-prot,GCF_000020045
GCF_000218565.1_ASM21856v1,WP_012563856.1:13-196,"WP_012564047.1,pe:9-162|lig:257-552|pol:615-842;WP_012562335.1,lig:225-482",NC_015689.1@NC_015685.1,NC_015684.1,2,1,-,WP_012563856.1,-,-,WP_012564047.1;WP_012562335.1,-,Yes-NHEJ,3,504832,40137,Oligotropha carboxidovorans OM5 plasmid pOC167,Proteobacteria,Proteobacteria-Alphaproteobacteria,3595748,1,62,Yes-NHEJ-all-same-prot,GCF_000218565
GCF_000092825.1_ASM9282v1,NA-Ku,"WP_013139234.1,pol:18-266",NA-plasmid,NC_014168.1,0,1,-,-,NA-Ku,-,WP_013139234.1,-,No-NHEJ,0,640132,286802,Segniliparus rotundus DSM 44985,Actinobacteria,Actinobacteria-Corynebacteriales,3157527,1,67,No-LigD-domains,GCF_000092825
